title,year,link,price,city,date,views,is_verified_seller,is_from_dealer,is_official_dealer,mean_price,offer_price,generation,bodywork,engine_volume,mileage,transmission,drive,wheel,color,customs_clearance_in_kz,city_filter,price_numeric,engine_volume_num,brand,price_diff,is_bargain,car_age,price_per_year
Infiniti qx80,2024,https://kolesa.kz/a/show/209547625?search_id=93d6ef6cb776b33f9c6b74973277296643ae42fb&search_type=filter&advert_position=656,76990000,Талдыкорган,30 апреля,1724,False,False,True,79103000.0,76 990 000 ₸,2024 - н.в. Z63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,76990000,3.5,Infiniti,2113000.0,No,2,25663333.333333332
Mercedes-benz v 300 exclusive,2014,https://kolesa.kz/a/show/129056029?search_id=93d6ef6cb776b33f9c6b74973277296643ae42fb&search_type=filter&advert_position=657,78500000,Астана,30 апреля,2239,False,False,True,79103000.0,78 500 000 ₸,2014 - н.в. W447,Минивэн,2 (дизель),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,78500000,2.0,Mercedes-benz,603000.0,No,12,6038461.538461538
Infiniti qx80,2024,https://kolesa.kz/a/show/214043484?search_id=93d6ef6cb776b33f9c6b74973277296643ae42fb&search_type=filter&advert_position=658,76990000,Экибастуз,30 апреля,1242,False,False,True,79103000.0,76 990 000 ₸,2024 - н.в. Z63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,76990000,3.5,Infiniti,2113000.0,No,2,25663333.333333332
Land rover range rover sport,2022,https://kolesa.kz/a/show/175636135?search_id=93d6ef6cb776b33f9c6b74973277296643ae42fb&search_type=filter&advert_position=659,80000000,Алматы,30 апреля,3746,False,False,False,71247000.0,80 000 000 ₸,2022 - н.в. 3 поколение,Внедорожник,3 (бензин),12000,Автомат,Полный привод,Слева,Черный,Да,all,80000000,3.0,Land,-8753000.0,No,4,16000000.0
Bmw x7 xdrive 40i,2022,https://kolesa.kz/a/show/217609054?search_id=93d6ef6cb776b33f9c6b74973277296643ae42fb&search_type=filter&advert_position=660,89854000,Караганда,30 апреля,253,False,False,True,79300000.0,89 854 000 ₸,2022 - н.в. G07 рестайлинг,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,89854000,3.0,Bmw,-10554000.0,No,4,17970800.0
Toyota land cruiser premium,2021,https://kolesa.kz/a/show/218695618?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=661,66000000,Шымкент,30 апреля,24,True,False,False,60621000.0,66 000 000 ₸,2021 - н.в. J300,Внедорожник,3.5 (бензин),21620,Автомат,Полный привод,Слева,Черный металлик,Да,all,66000000,3.5,Toyota,-5379000.0,No,5,11000000.0
Mercedes-benz g 63 amg,2018,https://kolesa.kz/a/show/218602120?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=663,145000000,Алматы,30 апреля,115,False,False,False,146412000.0,145 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),15800,Автомат,Полный привод,Слева,Не указан,Да,all,145000000,4.0,Mercedes-benz,1412000.0,No,8,16111111.111111112
Nissan patrol titanium,2024,https://kolesa.kz/a/show/209551236?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=664,64990000,Шымкент,30 апреля,1763,False,False,True,79103000.0,64 990 000 ₸,2024 - н.в. Y63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,64990000,3.5,Nissan,14113000.0,Yes,2,21663333.333333332
Nissan patrol,2024,https://kolesa.kz/a/show/209578056?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=666,64990000,Актау,30 апреля,1978,False,False,True,79103000.0,64 990 000 ₸,2024 - н.в. Y63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,64990000,3.5,Nissan,14113000.0,Yes,2,21663333.333333332
Mercedes-benz g 63 amg 4matic,2018,https://kolesa.kz/a/show/218714105?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=667,105000000,Алматы,30 апреля,37,True,False,False,113951000.0,105 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,105000000,4.0,Mercedes-benz,8951000.0,Yes,8,11666666.666666666
Nissan patrol titanium,2024,https://kolesa.kz/a/show/201984112?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=668,64999000,Кокшетау,30 апреля,2350,False,False,True,79103000.0,64 999 000 ₸,2024 - н.в. Y63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,64999000,3.5,Nissan,14104000.0,Yes,2,21666333.333333332
Nissan patrol titanium,2024,https://kolesa.kz/a/show/202140751?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=669,64990000,Павлодар,30 апреля,1882,False,False,True,79103000.0,64 990 000 ₸,2024 - н.в. Y63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,64990000,3.5,Nissan,14113000.0,Yes,2,21663333.333333332
Mercedes-benz gls 63 amg 4matic,2019,https://kolesa.kz/a/show/204522643?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=670,127629000,Алматы,30 апреля,8200,False,False,True,79103000.0,127 629 000 ₸,2019 - н.в. X167,Внедорожник,4 (бензин),0,Автомат,Полный привод,Слева,Черный металлик,Да,all,127629000,4.0,Mercedes-benz,-48526000.0,No,7,15953625.0
Ferrari 296 gtb,2021,https://kolesa.kz/a/show/218721657?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=671,126000000,Алматы,30 апреля,63,True,False,False,79103000.0,126 000 000 ₸,2021 - н.в. 1 поколение,Купе,3 (гибрид),0,Робот,Задний привод,Слева,Синий металлик,Да,all,126000000,3.0,Ferrari,-46897000.0,No,5,21000000.0
Bmw x5 m,2019,https://kolesa.kz/a/show/215287596?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=672,60000000,Алматы,30 апреля,148,False,False,False,62482000.0,60 000 000 ₸,2019 - н.в. F95,Кроссовер,4.4 (бензин),25500,Автомат,Полный привод,Слева,Не указан,Да,all,60000000,4.4,Bmw,2482000.0,No,7,7500000.0
Land rover range rover sport dynamic se,2022,https://kolesa.kz/a/show/215949261?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=674,98717000,Астана,30 апреля,986,False,False,True,79103000.0,98 717 000 ₸,2022 - н.в. 3 поколение,Внедорожник,3 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,98717000,3.0,Land,-19614000.0,No,4,19743400.0
Land rover range rover se,2021,https://kolesa.kz/a/show/214389708?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=675,114554000,Астана,30 апреля,2295,False,False,True,79103000.0,114 554 000 ₸,2021 - н.в. 5 поколение,Внедорожник,3 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,114554000,3.0,Land,-35451000.0,No,5,19092333.333333332
Bmw x7 xdrive 40i,2022,https://kolesa.kz/a/show/217704972?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=676,84366827,Астана,30 апреля,262,False,False,True,79300000.0,84 366 827 ₸,2022 - н.в. G07 рестайлинг,Кроссовер,3 (бензин),0,Автомат,Полный привод,Слева,Не указан,Да,all,84366827,3.0,Bmw,-5066827.0,No,4,16873365.4
Lexus lx 700h vip,2021,https://kolesa.kz/a/show/217587800?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=677,85000000,Алматы,30 апреля,788,True,False,False,79103000.0,85 000 000 ₸,2021 - н.в. 4 поколение,Внедорожник,3.4 (бензин),0,Автомат,Полный привод,Слева,Не указан,Нет,all,85000000,3.4,Lexus,-5897000.0,No,5,14166666.666666666
Mercedes-benz amg gt,2017,https://kolesa.kz/a/show/202725936?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=678,95000000,Кокшетау,30 апреля,204,False,False,False,79103000.0,95 000 000 ₸,2017 - 2024 1 поколение рестайлинг,Лифтбек,4 (гибрид),11000,Автомат,Полный привод,Слева,Не указан,Да,all,95000000,4.0,Mercedes-benz,-15897000.0,No,9,9500000.0
Porsche 911 gt3,2024,https://kolesa.kz/a/show/214595025?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=679,216127800,Алматы,30 апреля,4925,False,False,True,79103000.0,216 127 800 ₸,2024 - н.в. 992 рестайлинг (992),Купе,4 (бензин),0,Робот,Задний привод,Слева,Серый металлик,Да,all,216127800,4.0,Porsche,-137024800.0,No,2,72042600.0
Infiniti qx80 autograph,2024,https://kolesa.kz/a/show/213369878?search_id=1534d938db53722033b04bd9d9b82680ccf557d5&search_type=filter&advert_position=680,67799000,Алматы,30 апреля,4061,True,False,False,79103000.0,67 799 000 ₸,2024 - н.в. Z63,Внедорожник,3.5 (бензин),0,Автомат,Полный привод,Слева,Серый металлик,Нет,all,67799000,3.5,Infiniti,11304000.0,Yes,2,22599666.666666668
Mercedes-benz gls 450 4matic,2019,https://kolesa.kz/a/show/212276598?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=681,82186000,Алматы,30 апреля,6973,False,False,True,84971000.0,82 186 000 ₸,2019 - н.в. X167,Внедорожник,3 (бензин),5,Автомат,Полный привод,Слева,Белый металлик,Да,all,82186000,3.0,Mercedes-benz,2785000.0,No,7,10273250.0
Mercedes-benz s 560,2017,https://kolesa.kz/a/show/214510659?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=682,65000000,Алматы,30 апреля,960,False,False,False,79103000.0,65 000 000 ₸,2017 - 2020 W222/C217/A217 рестайлинг,Кабриолет,4 (бензин),40000,Автомат,Задний привод,Слева,Не указан,Да,all,65000000,4.0,Mercedes-benz,14103000.0,Yes,9,6500000.0
Mercedes-benz g 500,2018,https://kolesa.kz/a/show/210920467?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=683,112000000,Алматы,30 апреля,585,False,False,False,79103000.0,112 000 000 ₸,2018 - н.в. W463,Внедорожник,4 (бензин),33000,Автомат,Полный привод,Слева,Черный,Да,all,112000000,4.0,Mercedes-benz,-32897000.0,No,8,12444444.444444444
Lamborghini huracan,2014,https://kolesa.kz/a/show/218710189?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=684,127000000,Алматы,30 апреля,58,True,False,False,79103000.0,127 000 000 ₸,2014 - н.в. 1 поколение,Кабриолет,5.2 (бензин),0,Робот,Полный привод,Слева,Не указан,Нет,all,127000000,5.2,Lamborghini,-47897000.0,No,12,9769230.76923077
Land rover range rover,2021,https://kolesa.kz/a/show/218728520?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=685,100000000,Алматы,30 апреля,0,False,False,False,93787000.0,100 000 000 ₸,2021 - н.в. 5 поколение,Внедорожник,4.4 (бензин),0,Автомат,Полный привод,Слева,Белый металлик,Да,all,100000000,4.4,Land,-6213000.0,No,5,16666666.666666666
Cadillac escalade,2020,https://kolesa.kz/a/show/215697407?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=686,61000000,Астана,30 апреля,90,False,False,False,61959000.0,61 000 000 ₸,2020 - н.в. 5 поколение,Внедорожник,6.2 (бензин),50000,Автомат,Полный привод,Слева,Черный металлик,Да,all,61000000,6.2,Cadillac,959000.0,No,6,8714285.714285715
Mercedes-benz gle 450 4matic,2019,https://kolesa.kz/a/show/216533256?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=687,66000000,Уральск,30 апреля,405,False,False,True,79103000.0,66 000 000 ₸,2019 - н.в. V167,Кроссовер,3 (бензин),26,Автомат,Полный привод,Слева,Черный металлик,Да,all,66000000,3.0,Mercedes-benz,13103000.0,Yes,7,8250000.0
Rivian r1s,2018,https://kolesa.kz/a/show/218724798?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=688,82000000,Алматы,30 апреля,1,False,False,False,82845000.0,82 000 000 ₸,2018 - н.в. 1 поколение,Внедорожник,Не указан,5000,Автомат,Полный привод,Слева,Не указан,Да,all,82000000,3.5,Rivian,845000.0,No,8,9111111.111111112
Rolls-royce phantom,2003,https://kolesa.kz/a/show/182142240?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=689,200000000,Алматы,30 апреля,2,False,False,False,79103000.0,200 000 000 ₸,2003 - 2009 7 поколение (RR1),Седан,6.7 (бензин),77000,Автомат,Задний привод,Слева,Черный металлик,Да,all,200000000,6.7,Rolls-royce,-120897000.0,No,23,8333333.333333333
Tesla model s,2021,https://kolesa.kz/a/show/194692386?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=690,72000000,Алматы,30 апреля,126,False,True,False,79103000.0,72 000 000 ₸,2021 - н.в. 1 поколение [2-й рестайлинг] (5YJS),Лифтбек,Не указан,900,Автомат,Полный привод,Слева,Черный металлик,Да,all,72000000,3.5,Tesla,7103000.0,Yes,5,12000000.0
Audi rs q8,2019,https://kolesa.kz/a/show/205425736?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=691,63000000,Алматы,30 апреля,433,False,True,False,79103000.0,63 000 000 ₸,2019 - н.в. 1 поколение (4MN),Внедорожник,4 (бензин),52000,Автомат,Полный привод,Слева,Черный металлик,Да,all,63000000,4.0,Audi,16103000.0,Yes,7,7875000.0
Mercedes-benz s 580,2020,https://kolesa.kz/a/show/204910569?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=692,90000000,Астана,30 апреля,62,False,False,False,88073000.0,90 000 000 ₸,2020 - н.в. W223,Седан,4 (бензин),16000,Автомат,Полный привод,Слева,Черный металлик,Да,all,90000000,4.0,Mercedes-benz,-1927000.0,No,6,12857142.857142856
Bmw x7,2022,https://kolesa.kz/a/show/216351322?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=694,65000000,Алматы,30 апреля,619,False,False,False,55680000.0,65 000 000 ₸,2022 - н.в. G07 рестайлинг,Кроссовер,3 (бензин),75000,Автомат,Полный привод,Слева,Не указан,Да,all,65000000,3.0,Bmw,-9320000.0,No,4,13000000.0
Lexus lx 570,2015,https://kolesa.kz/a/show/218722790?search_id=412da389af6b9466d6f7d0616afcdad88199ce6b&search_type=filter&advert_position=695,71000000,Атырау,30 апреля,13,False,False,False,73667000.0,71 000 000 ₸,2015 - н.в. 3 поколение [2-й рестайлинг] (J2),Внедорожник,5.7 (бензин),32000,Автомат,Полный привод,Слева,Не указан,Да,all,71000000,5.7,Lexus,2667000.0,No,11,5916666.666666667
